userID,movieID,originalTitle,rating,review date
ur4432666,tt0086787,Punky Brewster,9,18 March 2005
ur1675392,tt0378194,Kill Bill: Vol. 2,5,18 March 2005
ur4248714,tt0094226,The Untouchables,10,18 March 2005
ur4974405,tt0377109,The Ring Two,10,18 March 2005
ur4248714,tt0124179,Two Girls and a Guy,1,18 March 2005
ur3922673,tt0159273,Behind Enemy Lines,6,18 March 2005
ur4248714,tt0103064,Terminator 2: Judgment Day,10,18 March 2005
ur3770197,tt0385002,Green Street,10,18 March 2005
ur2976648,tt0097123,Crimes and Misdemeanors,10,18 March 2005
ur3109237,tt0068396,Dagger of the Mind,5,18 March 2005
ur3432905,tt0075165,Satansbraten,1,18 March 2005
ur3770197,tt0397401,Drop Dead Sexy,1,18 March 2005
ur4248714,tt0088247,The Terminator,10,18 March 2005
ur0663392,tt0041954,Tension,8,18 March 2005
ur4917268,tt0134618,"Mystery, Alaska",6,18 March 2005
ur4593705,tt0350258,Ray,10,18 March 2005
ur1293485,tt0115986,The Crow: City of Angels,4,18 March 2005
ur1293485,tt0370263,AVP: Alien vs. Predator,6,18 March 2005
ur0382023,tt0375233,Innocence,7,18 March 2005
ur4989631,tt0426428,Class of 83,10,18 March 2005
ur2381003,tt0388367,Redemption: The Stan Tookie Williams Story,10,18 March 2005
ur2339662,tt0386123,The Work of Director Chris Cunningham,6,18 March 2005
ur2339662,tt0147612,Happiness,8,18 March 2005
ur0975530,tt0087843,Once Upon a Time in America,10,18 March 2005
ur2567136,tt0083611,La balance,8,18 March 2005
ur3439690,tt0117615,Shall we dansu?,10,18 March 2005
ur4989779,tt0195366,U.S. Seals,10,18 March 2005
ur4989833,tt0405159,Million Dollar Baby,10,18 March 2005
ur3602551,tt0113828,Les misérables,10,18 March 2005
ur4989895,tt0133189,SLC Punk!,10,18 March 2005
ur4984853,tt0322589,Honey,10,18 March 2005
ur4989833,tt0114388,Sense and Sensibility,8,18 March 2005
ur4844627,tt0097262,Eddie and the Cruisers II: Eddie Lives!,5,18 March 2005
ur4984853,tt0277371,Not Another Teen Movie,10,18 March 2005
ur4957766,tt0385267,In Good Company,8,18 March 2005
ur4480231,tt0343992,The Long and Short of It,10,18 March 2005
ur3817163,tt0058777,Zulu,6,18 March 2005
ur4978950,tt0075888,The Crater Lake Monster,9,18 March 2005
ur4989856,tt0364385,Ju-on,1,18 March 2005
ur2079400,tt0368891,National Treasure,8,18 March 2005
ur4844627,tt0054757,The Comancheros,4,18 March 2005
ur4978950,tt0084556,Q,10,18 March 2005
ur2593260,tt0291850,Deceived,6,18 March 2005
ur1355507,tt0079489,Love at First Bite,4,18 March 2005
ur4990198,tt0377109,The Ring Two,10,18 March 2005
ur4511034,tt0286112,Siu Lam juk kau,2,18 March 2005
ur4984550,tt0311284,Hitters,10,18 March 2005
ur3765979,tt0397355,Buena vida (Delivery),7,18 March 2005
ur4867345,tt0437489,Stephen Tobolowsky's Birthday Party,9,18 March 2005
ur0184819,tt0377744,A Day Without a Mexican,10,18 March 2005
ur4990216,tt0070959,État de siège,9,18 March 2005
ur4990422,tt0372884,Eating Out,1,18 March 2005
ur4990421,tt0335266,Lost in Translation,9,18 March 2005
ur1307882,tt0277790,Landspeed,5,18 March 2005
ur1342170,tt0084924,Xian si jue,9,18 March 2005
ur0581842,tt0019465,Their Purple Moment,4,18 March 2005
ur0581842,tt0019556,We Faw Down,4,18 March 2005
ur0581842,tt0024601,Sons of the Desert,10,18 March 2005
ur4990395,tt0118799,La vita è bella,9,18 March 2005
ur0581842,tt0028059,On the Wrong Trek,3,18 March 2005
ur2411315,tt0059130,Due mafiosi contro Goldginger,7,18 March 2005
ur4690478,tt0120188,Three Kings,10,18 March 2005
ur3483002,tt0254463,Kaç Para Kaç,10,18 March 2005
ur4236196,tt0374102,Open Water,2,18 March 2005
ur4968972,tt0204322,Firecracker,10,18 March 2005
ur3721075,tt0113409,In the Mouth of Madness,10,18 March 2005
ur4990520,tt0360486,Constantine,10,18 March 2005
ur1464358,tt0039937,The Unfaithful,8,18 March 2005
ur1464358,tt0025176,Vagabond Lady,1,18 March 2005
ur4377958,tt0063308,"Un minuto per pregare, un istante per morire",7,18 March 2005
ur4990596,tt0144117,The Boondock Saints,10,18 March 2005
ur2405286,tt0098084,Pet Sematary,6,18 March 2005
ur3592477,tt0364343,The Final Cut,6,18 March 2005
ur0583640,tt0395479,Boundin',8,18 March 2005
ur4990745,tt0375104,Bobby Jones: Stroke of Genius,10,18 March 2005
ur4756290,tt0082694,Mad Max 2,10,18 March 2005
ur4990714,tt0356618,The Forgotten,1,18 March 2005
ur4658208,tt0032638,Irene,10,18 March 2005
ur3208377,tt0113492,Judge Dredd,4,18 March 2005
ur4990822,tt0247254,The Code Conspiracy,10,18 March 2005
ur3922673,tt0118636,Apt Pupil,6,18 March 2005
ur4990216,tt0063671,Targets,7,18 March 2005
ur4505539,tt0060196,"Il buono, il brutto, il cattivo",9,18 March 2005
ur4556316,tt0070030,Emperor of the North Pole,10,18 March 2005
ur4678128,tt0181530,Est - Ouest,8,18 March 2005
ur4990922,tt0332280,The Notebook,10,18 March 2005
ur4981345,tt0299977,Ying xiong,9,18 March 2005
ur4460931,tt0175526,Cherry Falls,1,18 March 2005
ur4848769,tt0289830,Taken,10,18 March 2005
ur2165674,tt0366920,Pride and Prejudice,4,18 March 2005
ur1683802,tt0377109,The Ring Two,6,18 March 2005
ur4981884,tt0216799,Harrison's Flowers,3,18 March 2005
ur0625257,tt0043308,Baby Sitters Jitters,7,18 March 2005
ur0588734,tt0008442,Polly of the Circus,7,18 March 2005
ur2429252,tt0105046,Of Mice and Men,9,18 March 2005
ur4991141,tt0088930,Clue,10,18 March 2005
ur4990621,tt0243609,To End All Wars,5,18 March 2005
ur0625257,tt0047482,Shot in the Frontier,6,18 March 2005
ur4991162,tt0318725,Stupeur et tremblements,7,18 March 2005
ur4981884,tt0325703,Lara Croft: Tomb Raider - The Cradle of Life,6,18 March 2005
ur0477285,tt0096149,Space Mutiny,2,18 March 2005
ur4969036,tt0204322,Firecracker,10,18 March 2005
ur2042633,tt0352994,Walk on Water,9,18 March 2005
ur4969036,tt0420312,Wamego: Making Movies Anywhere,10,18 March 2005
ur4981884,tt0107290,Jurassic Park,8,18 March 2005
ur1972430,tt0083907,The Evil Dead,1,18 March 2005
ur1083764,tt0019778,Code of the West,8,18 March 2005
ur2332689,tt0078417,The Bermuda Triangle,8,18 March 2005
ur4668441,tt0377109,The Ring Two,4,18 March 2005
ur3446219,tt0363532,Confidences trop intimes,9,18 March 2005
ur4590488,tt0234288,Musíme si pomáhat,7,18 March 2005
ur4884256,tt0241527,Harry Potter and the Sorcerer's Stone,5,18 March 2005
ur1773414,tt0374102,Open Water,7,18 March 2005
ur4236196,tt0360201,Wimbledon,2,18 March 2005
ur4991475,tt0069865,Charley Varrick,8,18 March 2005
ur1162550,tt0190774,Sex Wars,6,18 March 2005
ur4460466,tt0360486,Constantine,9,18 March 2005
ur4828047,tt0365376,"Janghwa, Hongryeon",10,18 March 2005
ur1145865,tt0375100,Strandvaskaren,1,18 March 2005
ur4991668,tt0067118,Friends,10,18 March 2005
ur3297546,tt0377109,The Ring Two,7,18 March 2005
ur1563857,tt0146882,High Fidelity,5,18 March 2005
ur1773414,tt0332452,Troy,3,18 March 2005
ur1968085,tt0395169,Hotel Rwanda,10,18 March 2005
ur1993629,tt0110357,The Lion King,6,18 March 2005
ur4488520,tt0375063,Sideways,10,18 March 2005
ur2948697,tt0340163,Hostage,6,18 March 2005
ur1532177,tt0269232,Final Jeopardy,4,18 March 2005
ur3922673,tt0171804,Boys Don't Cry,7,18 March 2005
ur0826090,tt0084827,Tron,6,18 March 2005
ur2483625,tt0060862,The Professionals,7,18 March 2005
ur3760781,tt0057115,The Great Escape,9,18 March 2005
ur4991802,tt0073629,The Rocky Horror Picture Show,10,18 March 2005
ur0826090,tt0335266,Lost in Translation,7,18 March 2005
ur4991769,tt0058155,The Gorgon,8,18 March 2005
ur2215023,tt0355987,Salem's Lot,5,18 March 2005
ur1027430,tt0315983,House of Sand and Fog,3,18 March 2005
ur1000993,tt0117331,The Phantom,8,18 March 2005
ur0582115,tt0377109,The Ring Two,5,18 March 2005
ur0826090,tt0332379,School of Rock,6,18 March 2005
ur4991823,tt0180093,Requiem for a Dream,10,18 March 2005
ur0826090,tt0100212,My Blue Heaven,8,18 March 2005
ur0826090,tt0362227,The Terminal,6,18 March 2005
ur4873099,tt0294357,Beyond Borders,8,18 March 2005
ur2214726,tt0070917,The Wicker Man,1,18 March 2005
ur4989605,tt0306734,Le divorce,8,18 March 2005
ur3922673,tt0346336,La meglio gioventù,9,18 March 2005
ur0826090,tt0084395,Class Reunion,4,18 March 2005
ur2003523,tt0055370,Return to Peyton Place,7,18 March 2005
ur4763123,tt0097368,The Fly II,1,18 March 2005
ur0463200,tt0100768,That's Black Entertainment,8,18 March 2005
ur4986560,tt0094951,Daasi,9,18 March 2005
ur2488512,tt0399402,Never Play with the Dead,6,18 March 2005
ur0826090,tt0174268,The Third Miracle,7,18 March 2005
ur4608925,tt0377471,Be Cool,5,18 March 2005
ur3818717,tt0377109,The Ring Two,8,18 March 2005
ur3591977,tt0332452,Troy,8,18 March 2005
ur1993629,tt0293416,Metoroporisu,10,18 March 2005
ur1174812,tt0274321,Air Rage,5,18 March 2005
ur4991964,tt0071292,Open Season,10,18 March 2005
ur3922673,tt0320882,Matroesjka's,8,18 March 2005
ur2438191,tt0234801,Sticks and Stones: Investigating the Blair Witch,9,18 March 2005
ur3414750,tt0427228,Fahrenhype 9/11,8,18 March 2005
ur4991997,tt0374102,Open Water,8,18 March 2005
ur2537516,tt0442855,Vaada,5,18 March 2005
ur4992007,tt0116282,Fargo,8,18 March 2005
ur4992052,tt0318462,Diarios de motocicleta,10,18 March 2005
ur0342623,tt0449581,Crimes of Passion,6,18 March 2005
ur4102686,tt0282628,Jan Dara,8,18 March 2005
ur2537516,tt0396690,Kisna: The Warrior Poet,9,18 March 2005
ur4962847,tt0053434,Warlock,6,18 March 2005
ur1972430,tt0124198,Very Bad Things,1,18 March 2005
ur4992215,tt0092699,Broadcast News,10,18 March 2005
ur0678140,tt0356721,I Heart Huckabees,1,18 March 2005
ur1162550,tt0178877,Satisfactions,8,18 March 2005
ur3280905,tt0033717,High Sierra,8,18 March 2005
ur4141458,tt0071577,The Great Gatsby,3,18 March 2005
ur4992417,tt0332280,The Notebook,10,18 March 2005
ur1754893,tt0377109,The Ring Two,6,18 March 2005
ur3280905,tt0033606,The Flame of New Orleans,7,18 March 2005
ur4992541,tt0328538,Thirteen,9,18 March 2005
ur3006614,tt0088036,Samson and Delilah,1,18 March 2005
ur4955511,tt0111756,Wyatt Earp,8,18 March 2005
ur2438191,tt0070795,A Thief in the Night,10,18 March 2005
ur0807212,tt0293508,The Phantom of the Opera,7,18 March 2005
ur1083764,tt0014600,Where the North Begins,9,18 March 2005
ur4987267,tt0363913,King of the Corner,9,18 March 2005
ur4387155,tt0318627,Resident Evil: Apocalypse,3,18 March 2005
ur1131785,tt0377109,The Ring Two,5,18 March 2005
ur3146553,tt0377109,The Ring Two,5,18 March 2005
ur1123379,tt0051337,The 7th Voyage of Sinbad,10,18 March 2005
ur4986911,tt0116514,Hellraiser: Bloodline,5,18 March 2005
ur3895660,tt0338013,Eternal Sunshine of the Spotless Mind,1,18 March 2005
ur1162550,tt0185010,Whore of the Worlds,9,18 March 2005
ur1142410,tt0358082,Robots,7,18 March 2005
ur4765937,tt0277434,We Were Soldiers,8,18 March 2005
ur0463200,tt0119778,Next Stop Wonderland,8,18 March 2005
ur4992730,tt0256276,Possession,5,18 March 2005
ur4992776,tt0061578,The Dirty Dozen,10,18 March 2005
ur2758565,tt0165247,Injamun salsu,5,18 March 2005
ur3383805,tt0377471,Be Cool,1,18 March 2005
ur2498078,tt0198781,"Monsters, Inc.",10,18 March 2005
ur1304894,tt0377109,The Ring Two,4,18 March 2005
ur1790888,tt0072684,Barry Lyndon,6,18 March 2005
ur2788951,tt0376541,Closer,6,18 March 2005
ur3689056,tt0115798,The Cable Guy,6,18 March 2005
ur4992842,tt0024216,King Kong,10,18 March 2005
ur4992875,tt0222167,Lucky 13,1,18 March 2005
ur1048771,tt0044125,Three Guys Named Mike,4,18 March 2005
ur4992836,tt0386588,Hitch,8,18 March 2005
ur4050347,tt0044125,Three Guys Named Mike,7,18 March 2005
ur3624278,tt0358135,Shall We Dance?,9,18 March 2005
ur0200770,tt0371621,Das Bus,8,18 March 2005
ur4992842,tt0074751,King Kong,2,18 March 2005
ur1471623,tt0087004,The Brother from Another Planet,8,18 March 2005
ur0561369,tt0265208,The Girl Next Door,3,18 March 2005
ur2753939,tt0113799,Memorîzu,10,18 March 2005
ur4992836,tt0377471,Be Cool,9,18 March 2005
ur4992842,tt0016039,The Lost World,8,18 March 2005
ur4992984,tt0328538,Thirteen,10,18 March 2005
ur4775175,tt0088818,Blastfighter,1,18 March 2005
ur3946051,tt0086200,Risky Business,5,18 March 2005
ur0084126,tt0363913,King of the Corner,8,18 March 2005
ur0074574,tt0337728,A Tale of Two Pizzas,1,18 March 2005
ur2597934,tt0377471,Be Cool,1,18 March 2005
ur0821456,tt0097733,Lethal Weapon 2,7,18 March 2005
ur3946051,tt0114436,Showgirls,2,18 March 2005
ur3296674,tt0292346,The Waking,8,18 March 2005
ur3946051,tt0092099,Top Gun,4,18 March 2005
ur4957266,tt0257516,Cursed,8,18 March 2005
ur3750797,tt0062622,2001: A Space Odyssey,1,18 March 2005
ur4499551,tt0298845,In America,10,18 March 2005
ur3946051,tt0362270,The Life Aquatic with Steve Zissou,8,18 March 2005
ur4959444,tt0358135,Shall We Dance?,9,18 March 2005
ur3946051,tt0317705,The Incredibles,9,18 March 2005
ur3767160,tt0081695,Up the Academy,7,18 March 2005
ur1344675,tt0035279,Saboteur,10,18 March 2005
ur4989907,tt0041259,A Connecticut Yankee in King Arthur's Court,10,18 March 2005
ur0265837,tt0080487,Caddyshack,8,18 March 2005
ur1223721,tt0424134,Happy Days: 30th Anniversary Reunion,1,18 March 2005
ur4993124,tt0361862,The Machinist,5,18 March 2005
ur1727899,tt0036613,Arsenic and Old Lace,10,18 March 2005
ur2609601,tt0087277,Footloose,6,18 March 2005
ur3615725,tt0297162,Half Past Dead,5,18 March 2005
ur0853359,tt0023694,White Zombie,7,18 March 2005
ur4993164,tt0288243,Taboo,7,18 March 2005
ur2671267,tt0377109,The Ring Two,1,18 March 2005
ur3907233,tt0377109,The Ring Two,1,18 March 2005
ur4993164,tt0343660,50 First Dates,6,18 March 2005
ur4993164,tt0179626,15 Minutes,4,18 March 2005
ur4993164,tt0147800,10 Things I Hate About You,6,18 March 2005
ur4987613,tt0119592,Mad City,8,18 March 2005
ur4993187,tt0377109,The Ring Two,1,18 March 2005
ur1564472,tt0350258,Ray,10,18 March 2005
ur4993164,tt0281358,A Walk to Remember,5,18 March 2005
ur4438920,tt0377109,The Ring Two,1,18 March 2005
ur4993164,tt0284837,Ali G Indahouse,5,18 March 2005
ur3032482,tt0289043,28 Days Later...,1,18 March 2005
ur4993164,tt0078753,All Quiet on the Western Front,3,18 March 2005
ur4993164,tt0077713,Day of the Woman,1,18 March 2005
ur4993164,tt0343135,Along Came Polly,5,18 March 2005
ur4993164,tt0283877,American Psycho II: All American Girl,2,18 March 2005
ur4993164,tt0137363,Arlington Road,7,18 March 2005
ur1274210,tt0056585,Tickle Me,8,18 March 2005
ur4993164,tt0138304,The Astronaut's Wife,4,18 March 2005
ur1781892,tt0316768,Tiptoes,2,18 March 2005
ur4993164,tt0163651,American Pie,6,18 March 2005
ur4993164,tt0252866,American Pie 2,7,18 March 2005
ur4993164,tt0328828,American Wedding,7,18 March 2005
ur4993164,tt0120324,A Simple Plan,7,18 March 2005
ur4993245,tt0251736,House of 1000 Corpses,6,18 March 2005
ur4993164,tt0340468,Ônibus 174,4,18 March 2005
ur4993164,tt0159273,Behind Enemy Lines,5,18 March 2005
ur4993164,tt0142342,Big Daddy,5,18 March 2005
ur4993164,tt0112573,Braveheart,8,18 March 2005
ur4993164,tt0315327,Bruce Almighty,5,18 March 2005
ur4993164,tt0245803,Bulletproof Monk,2,18 March 2005
ur4993164,tt0218864,Buying the Cow,3,18 March 2005
ur4993334,tt0144117,The Boondock Saints,10,18 March 2005
ur4993164,tt0300968,BachelorMan,3,18 March 2005
ur0102677,tt0186105,Fighting Black Kings,4,18 March 2005
ur4993164,tt0144142,Committed,1,18 March 2005
ur4993164,tt0162222,Cast Away,5,18 March 2005
ur4993164,tt0233469,Collateral Damage,5,18 March 2005
ur4993164,tt0139134,Cruel Intentions,7,18 March 2005
ur4993164,tt0196267,Cruel Intentions 2,4,18 March 2005
ur4993164,tt0391891,Cruel Intentions 3,3,18 March 2005
ur4993362,tt0376541,Closer,2,18 March 2005
ur4993383,tt0188863,Love Stinks,7,18 March 2005
ur3177194,tt0075068,Pipe Dreams,1,18 March 2005
ur4992215,tt0090967,Down by Law,9,18 March 2005
ur2114327,tt0062262,The Shooting,1,18 March 2005
ur3012998,tt0235280,Cheerleader Ninjas,1,18 March 2005
ur3090213,tt0374102,Open Water,6,18 March 2005
ur4609782,tt0259711,Vanilla Sky,8,18 March 2005
ur4993355,tt0083822,Desperate Lives,10,18 March 2005
ur4993316,tt0387564,Saw,4,18 March 2005
ur0449021,tt0377109,The Ring Two,7,18 March 2005
ur4944381,tt0114214,The Quick and the Dead,8,18 March 2005
ur1022356,tt0120157,Soldier,9,18 March 2005
ur3354693,tt0242653,The Matrix Revolutions,9,18 March 2005
ur1516474,tt0065207,Where Eagles Dare,4,18 March 2005
ur0055783,tt0344510,Un long dimanche de fiançailles,9,18 March 2005
ur4992332,tt0145600,Brave New World,4,18 March 2005
ur2483625,tt0054295,Seven Thieves,7,18 March 2005
ur3771967,tt0375679,Crash,7,18 March 2005
ur1814173,tt0064757,On Her Majesty's Secret Service,8,18 March 2005
ur3064679,tt0325948,Le pacte du silence,5,18 March 2005
ur1814173,tt0074811,Le locataire,9,18 March 2005
ur4450206,tt0328107,Man on Fire,1,19 March 2005
ur4900735,tt0076543,A Piece of the Action,7,19 March 2005
ur2738285,tt0399901,Woman Thou Art Loosed,5,19 March 2005
ur4971328,tt0095323,Terrorist on Trial: The United States vs. Salim Ajami,9,19 March 2005
ur3179805,tt0338013,Eternal Sunshine of the Spotless Mind,10,19 March 2005
ur2738285,tt0374900,Napoleon Dynamite,2,19 March 2005
ur0418013,tt0338751,The Aviator,8,19 March 2005
ur4993621,tt0118842,Chasing Amy,8,19 March 2005
ur1760123,tt0253754,Star Trek: Nemesis,1,19 March 2005
ur2143467,tt0377471,Be Cool,1,19 March 2005
ur4993580,tt0120731,La leggenda del pianista sull'oceano,10,19 March 2005
ur4712778,tt0356150,EuroTrip,7,19 March 2005
ur3212364,tt0022718,Boudu sauvé des eaux,8,19 March 2005
ur3600737,tt0247425,In the Bedroom,6,19 March 2005
ur0470968,tt0199626,In the Cut,1,19 March 2005
ur0821456,tt0101452,Bill & Ted's Bogus Journey,5,19 March 2005
ur4993684,tt0377091,Mean Creek,9,19 March 2005
ur1419266,tt0395169,Hotel Rwanda,7,19 March 2005
ur4993659,tt0076538,Pete's Dragon,10,19 March 2005
ur4944007,tt0065643,The Dirty Mind of Young Sally,7,19 March 2005
ur0198641,tt0093223,House of Games,8,19 March 2005
ur4539242,tt0249380,Baise-moi,2,19 March 2005
ur1013462,tt0102636,Parinda,2,19 March 2005
ur1342135,tt0101912,Frankie and Johnny,10,19 March 2005
ur3477883,tt0118799,La vita è bella,10,19 March 2005
ur4993892,tt0289879,The Butterfly Effect,3,19 March 2005
ur4993458,tt0107952,The Return of Jafar,10,19 March 2005
ur4627372,tt0065214,The Wild Bunch,10,19 March 2005
ur1355507,tt0082813,"Butcher, Baker, Nightmare Maker",6,19 March 2005
ur3441650,tt0064255,Dracula (The Dirty Old Man),1,19 March 2005
ur4941993,tt0265086,Black Hawk Down,8,19 March 2005
ur4920783,tt0091419,Little Shop of Horrors,10,19 March 2005
ur4991401,tt0179344,The Midnight Hour,4,19 March 2005
ur1336711,tt0054086,The Millionairess,6,19 March 2005
ur4983979,tt0067328,The Last Picture Show,10,19 March 2005
ur4993983,tt0113335,Hotel Paradise,8,19 March 2005
ur4954005,tt0362942,Post Impact,7,19 March 2005
ur0279080,tt0070444,Night Watch,10,18 March 2005
ur4828047,tt0092098,Tong hau goo si,7,18 March 2005
ur4828047,tt0090183,The Tomb,6,18 March 2005
ur2488512,tt0269356,Ice Planet,5,19 March 2005
ur0601440,tt0396652,Ice Princess,4,18 March 2005
ur3167083,tt0166924,Mulholland Dr.,9,19 March 2005
ur1607159,tt0202152,Zatôichi,9,19 March 2005
ur2008401,tt0069840,The Candy Snatchers,10,19 March 2005
ur4792180,tt0307479,Solaris,5,19 March 2005
ur4155841,tt0211915,Le fabuleux destin d'Amélie Poulain,10,19 March 2005
ur2459338,tt0368447,The Village,1,19 March 2005
ur2403537,tt0100157,Misery,10,19 March 2005
ur4994230,tt0185937,The Blair Witch Project,9,19 March 2005
ur4994313,tt0087544,Kaze no tani no Naushika,10,19 March 2005
ur4968891,tt0204322,Firecracker,10,19 March 2005
ur2942330,tt0377109,The Ring Two,2,19 March 2005
ur1392897,tt0440751,The Rise & Fall of ECW,10,19 March 2005
ur4983979,tt0126886,Election,8,19 March 2005
ur2871021,tt0444780,Culo caliente,8,19 March 2005
ur2904081,tt0368879,Rush Night,2,19 March 2005
ur4994508,tt0316654,Spider-Man 2,9,19 March 2005
ur2020269,tt0385993,Rojo sangre,8,19 March 2005
ur4994502,tt0324197,Le temps du loup,1,19 March 2005
ur4993372,tt0375611,Black,9,19 March 2005
ur4994410,tt0140379,A Midsummer Night's Dream,10,19 March 2005
ur4912797,tt0340060,Creepies,2,19 March 2005
ur0663392,tt0039313,Desperate,7,19 March 2005
ur0087276,tt0396652,Ice Princess,8,19 March 2005
ur1151824,tt0386588,Hitch,7,19 March 2005
ur2707735,tt0029984,Charlie Chan in Honolulu,6,19 March 2005
ur3974800,tt0106505,Calendar Girl,5,19 March 2005
ur4531644,tt0305711,Just Married,7,19 March 2005
ur4785525,tt0088103,Sheena,10,19 March 2005
ur4994687,tt0065513,La cabina,10,19 March 2005
ur4204798,tt0377109,The Ring Two,4,19 March 2005
ur1406078,tt0048605,The Seven Year Itch,8,19 March 2005
ur2654145,tt0120347,Tomorrow Never Dies,10,19 March 2005
ur4742501,tt0090608,All Passion Spent,10,19 March 2005
ur2455792,tt0069217,Sandcastles,10,19 March 2005
ur4994741,tt0293508,The Phantom of the Opera,10,19 March 2005
ur2832275,tt0114697,Top Dog,6,19 March 2005
ur4822257,tt0107048,Groundhog Day,8,19 March 2005
ur4255961,tt0386588,Hitch,10,19 March 2005
ur3761711,tt0110770,The Paper Boy,8,19 March 2005
ur4662168,tt0360486,Constantine,7,19 March 2005
ur0139258,tt0218553,Ringu 2,8,19 March 2005
ur1355507,tt0083296,Visiting Hours,5,19 March 2005
ur4994796,tt0104756,Lorenzo's Oil,10,19 March 2005
ur0900842,tt0080344,Alcatraz: The Whole Shocking Story,8,19 March 2005
ur3332009,tt0349683,King Arthur,9,19 March 2005
ur1406078,tt0044502,Clash by Night,8,19 March 2005
ur0900842,tt0077886,Madman,9,19 March 2005
ur2042633,tt0346336,La meglio gioventù,9,19 March 2005
ur0382023,tt0377109,The Ring Two,5,19 March 2005
ur4989779,tt0118864,Operation Delta Force 3: Clear Target,10,19 March 2005
ur4993471,tt0379225,The Corporation,10,19 March 2005
ur3079504,tt0029918,The Black Doll,7,19 March 2005
ur3167531,tt0382077,Hide and Seek,8,19 March 2005
ur3341193,tt0396184,Pusher II,7,19 March 2005
ur4540203,tt0089927,Rocky IV,6,19 March 2005
ur2488512,tt0142184,Close,5,19 March 2005
ur4994899,tt0377109,The Ring Two,6,19 March 2005
ur4994616,tt0377109,The Ring Two,4,19 March 2005
ur2457125,tt0365885,The Upside of Anger,2,19 March 2005
ur2248099,tt0067361,Una lucertola con la pelle di donna,10,19 March 2005
ur0379447,tt0386588,Hitch,4,19 March 2005
ur0449021,tt0390521,Super Size Me,7,19 March 2005
ur3995834,tt0377109,The Ring Two,9,19 March 2005
ur3167531,tt0387564,Saw,7,19 March 2005
ur4995091,tt0080319,Nine to Five,10,19 March 2005
ur4992893,tt0377109,The Ring Two,2,19 March 2005
ur4965905,tt0295238,Personal Velocity: Three Portraits,8,19 March 2005
ur0458736,tt0332285,Off the Map,10,19 March 2005
ur4219233,tt0331953,Club Dread,7,19 March 2005
ur4916258,tt0074404,The Devil's Playground,10,19 March 2005
ur0581842,tt0241357,Daydream Believers: The Monkees' Story,6,19 March 2005
ur0581842,tt0077588,The Fury,6,19 March 2005
ur4995153,tt0377109,The Ring Two,8,19 March 2005
ur4089750,tt0120338,Titanic,6,19 March 2005
ur0018365,tt0086143,Private School,5,19 March 2005
ur4995211,tt0071850,Mixed Company,5,19 March 2005
ur4976179,tt0361411,Bride & Prejudice,2,19 March 2005
ur0137908,tt0085461,The Dresser,9,19 March 2005
ur1406078,tt0395169,Hotel Rwanda,10,19 March 2005
ur4172240,tt0377109,The Ring Two,6,19 March 2005
ur2463539,tt0064135,Carter's Army,10,19 March 2005
ur1764079,tt0377062,Flight of the Phoenix,10,19 March 2005
ur1355507,tt0086610,Xtro,6,19 March 2005
ur1293485,tt0273923,Orange County,7,19 March 2005
ur4172240,tt0151055,Indiana Jed,8,19 March 2005
ur1293485,tt0263757,Uptown Girls,7,19 March 2005
ur3032446,tt0377062,Flight of the Phoenix,3,19 March 2005
ur4995440,tt0231402,Crocodile Dundee in Los Angeles,10,19 March 2005
ur2978599,tt0367798,Ghost of the Needle,6,19 March 2005
ur1406078,tt0363163,Der Untergang,10,19 March 2005
ur4995528,tt0081505,The Shining,8,19 March 2005
ur0581842,tt0107076,Hard Target,4,19 March 2005
ur4995356,tt0070321,Linda,9,19 March 2005
ur4995517,tt0349683,King Arthur,10,19 March 2005
ur1748106,tt0367790,How to Get the Man's Foot Outta Your Ass,8,19 March 2005
ur2464455,tt0371697,Guns N' Roses: Welcome to the Videos,8,19 March 2005
ur4995508,tt0084776,Tempest,9,19 March 2005
ur3188037,tt0045917,Invaders from Mars,6,19 March 2005
ur4887805,tt0066921,A Clockwork Orange,10,19 March 2005
ur1416505,tt0025913,Triumph des Willens,9,19 March 2005
ur0045632,tt0078723,1941,7,19 March 2005
ur4995623,tt0424888,Charlie the Ox,9,19 March 2005
ur4995356,tt0057251,Lilies of the Field,10,19 March 2005
ur4896609,tt0236493,The Mexican,6,19 March 2005
ur2286081,tt0071230,Blazing Saddles,10,19 March 2005
ur4995704,tt0151804,Office Space,9,19 March 2005
ur3032446,tt0385267,In Good Company,5,19 March 2005
ur4995865,tt0195778,Here on Earth,9,19 March 2005
ur4995906,tt0390022,Friday Night Lights,10,19 March 2005
ur1946465,tt0385002,Green Street,8,19 March 2005
ur2627461,tt0418625,Deadroom,8,19 March 2005
ur4995783,tt0103956,Child's Play 3,1,19 March 2005
ur4995910,tt0303816,Cabin Fever,3,19 March 2005
ur1416505,tt0167261,The Lord of the Rings: The Two Towers,10,19 March 2005
ur4095881,tt0361309,We Don't Live Here Anymore,1,19 March 2005
ur4996043,tt0111161,The Shawshank Redemption,10,19 March 2005
ur0375636,tt0351461,Nói albinói,8,19 March 2005
ur4995910,tt0333766,Garden State,8,19 March 2005
ur4944007,tt0111558,Aswang,8,19 March 2005
ur4992326,tt0302585,Fubar,10,19 March 2005
ur3586192,tt0360486,Constantine,7,19 March 2005
ur0342623,tt0104450,A House of Secrets and Lies,6,19 March 2005
